,#_bank_accounts_open,#_credit_cards_held,#_homes_owned,household_size,average_balance,offer_accepted_Yes,mailer_type_Postcard,overdraft_protection_Yes,own_your_home_Yes,reward_Air Miles,reward_Cash Back,reward_Points,income_level_High,income_level_Low,income_level_Medium,credit_rating_High,credit_rating_Low,credit_rating_Medium
366,2,1,1,3,1049.75,0,1,1,0,0,1,0,1,0,0,0,0,1
367,2,1,1,3,708.75,0,1,0,1,0,0,1,0,1,0,1,0,0
368,2,4,1,4,1170.25,0,1,0,0,1,0,0,0,1,0,1,0,0
369,1,1,1,5,1255.5,0,1,0,1,0,1,0,1,0,0,1,0,0
370,1,1,1,3,1246.0,0,0,0,0,1,0,0,0,1,0,1,0,0
371,1,1,1,3,911.5,0,0,0,1,0,1,0,0,1,0,0,1,0
372,1,2,2,4,885.75,0,1,0,1,0,1,0,0,0,1,1,0,0
373,2,1,1,2,1101.25,0,1,0,1,0,0,1,0,0,1,0,1,0
374,2,2,1,4,1018.75,0,1,0,1,1,0,0,0,0,1,0,1,0
375,2,2,1,3,1506.0,0,0,0,1,0,0,1,0,0,1,1,0,0
376,1,1,1,3,922.0,0,0,1,0,0,0,1,1,0,0,1,0,0
377,1,3,1,4,1157.75,0,0,0,1,0,0,1,0,1,0,0,1,0
378,1,2,1,3,1028.75,1,1,0,0,0,0,1,0,0,1,1,0,0
379,1,2,1,2,1233.0,0,1,1,0,0,0,1,0,0,1,0,1,0
381,2,1,1,3,946.25,0,1,1,1,0,0,1,1,0,0,1,0,0
383,1,1,1,3,1180.0,0,1,0,1,1,0,0,0,0,1,0,0,1
384,1,1,1,5,898.5,0,0,0,1,0,1,0,0,0,1,1,0,0
385,2,2,2,4,984.0,0,0,0,1,0,1,0,1,0,0,1,0,0
386,1,2,1,3,1100.5,0,1,0,1,0,0,1,1,0,0,0,0,1
387,1,1,2,3,765.25,0,0,0,1,0,0,1,1,0,0,1,0,0
388,2,2,1,4,1076.75,0,0,0,1,1,0,0,0,0,1,0,1,0
389,1,2,1,5,970.0,0,1,0,1,0,1,0,0,0,1,0,0,1
390,3,1,2,4,1206.0,0,1,0,1,1,0,0,0,0,1,1,0,0
391,1,2,1,3,292.0,0,0,0,1,0,1,0,0,1,0,1,0,0
392,1,2,1,4,1001.0,0,1,0,1,1,0,0,0,0,1,0,1,0
393,1,1,1,2,920.25,0,0,0,1,0,0,1,0,0,1,0,0,1
394,1,2,2,1,925.75,0,0,0,1,0,0,1,0,0,1,1,0,0
395,1,1,1,4,673.75,0,0,0,0,0,1,0,1,0,0,0,0,1
396,1,2,1,4,996.25,0,1,0,0,1,0,0,0,0,1,0,1,0
397,2,2,1,5,246.0,0,0,1,1,1,0,0,0,1,0,0,0,1
398,1,1,1,4,1135.25,0,1,0,1,0,1,0,0,0,1,0,0,1
399,1,2,1,3,929.0,0,1,0,0,0,1,0,0,0,1,1,0,0
400,2,2,1,3,1241.0,0,0,0,1,0,0,1,1,0,0,1,0,0
401,1,2,2,5,790.75,0,0,0,1,0,0,1,0,0,1,0,1,0
402,1,2,1,4,1364.75,1,1,0,0,0,1,0,0,1,0,0,1,0
403,1,3,2,3,785.5,0,1,0,1,0,0,1,1,0,0,1,0,0
404,1,2,1,3,1074.25,0,1,0,0,1,0,0,0,0,1,0,0,1
405,1,2,2,4,1041.0,0,1,0,1,1,0,0,0,0,1,1,0,0
406,1,1,1,4,1097.0,0,1,0,1,1,0,0,0,0,1,0,0,1
407,1,4,1,2,1130.0,0,0,0,1,0,0,1,0,0,1,1,0,0
408,2,1,1,1,1186.75,0,1,0,1,0,1,0,0,1,0,1,0,0
409,1,1,1,3,1058.5,0,1,0,1,0,1,0,1,0,0,0,1,0
410,1,3,1,4,1048.75,0,0,0,0,1,0,0,0,0,1,0,1,0
411,1,2,1,3,1036.0,0,0,0,0,0,0,1,1,0,0,0,1,0
412,2,1,1,3,841.75,1,1,0,1,0,0,1,0,0,1,0,1,0
413,2,2,1,3,753.75,0,0,0,1,1,0,0,0,0,1,0,0,1
414,1,3,2,4,1009.0,0,0,0,0,0,0,1,0,1,0,1,0,0
415,1,2,1,1,1340.0,0,1,0,0,0,0,1,1,0,0,0,0,1
416,2,4,1,3,782.75,0,1,0,1,0,0,1,0,0,1,0,1,0
417,2,4,1,3,1162.25,0,0,0,1,1,0,0,1,0,0,0,1,0
418,2,3,1,3,250.5,0,0,0,1,0,0,1,0,0,1,1,0,0
419,2,2,1,4,966.75,0,0,0,1,0,0,1,0,1,0,0,1,0
420,1,2,1,3,1233.5,0,1,0,0,0,0,1,1,0,0,1,0,0
422,2,2,1,3,954.75,0,1,0,1,1,0,0,0,1,0,0,1,0
423,2,1,1,4,1327.25,1,1,0,0,1,0,0,0,0,1,0,1,0
424,1,2,1,5,966.0,0,0,0,0,0,1,0,0,0,1,0,0,1
425,1,2,1,5,1028.25,0,0,0,1,1,0,0,0,1,0,0,1,0
426,1,1,2,4,795.5,0,1,1,1,1,0,0,0,0,1,1,0,0
427,1,2,1,4,1171.75,0,0,0,1,0,0,1,0,0,1,0,1,0
428,1,1,2,5,686.0,0,1,1,0,0,1,0,0,1,0,0,1,0
429,1,1,1,4,1094.25,0,1,0,1,1,0,0,0,0,1,0,1,0
431,1,2,2,3,962.5,0,0,1,1,1,0,0,1,0,0,0,1,0
432,1,3,2,5,783.75,0,1,0,1,0,1,0,0,1,0,1,0,0
433,1,2,1,4,1255.75,0,0,0,1,0,1,0,0,0,1,0,0,1
434,1,1,1,3,1255.75,0,0,0,1,0,1,0,0,0,1,0,1,0
435,1,2,1,4,1005.25,0,0,0,1,0,1,0,0,0,1,1,0,0
436,2,2,1,5,821.25,0,0,0,1,0,0,1,0,0,1,1,0,0
437,1,1,1,2,635.25,0,0,0,1,1,0,0,0,0,1,0,0,1
438,1,2,1,3,1154.0,0,1,0,1,0,1,0,0,1,0,0,0,1
439,2,1,1,3,997.25,0,1,0,1,0,1,0,0,1,0,0,1,0
440,1,1,2,5,1106.25,0,1,1,1,0,0,1,1,0,0,0,1,0
442,1,2,1,6,946.75,0,1,0,1,0,0,1,0,0,1,1,0,0
443,1,1,1,4,1096.25,0,0,0,0,0,0,1,0,1,0,1,0,0
444,1,2,1,2,279.0,0,0,0,1,0,1,0,1,0,0,0,1,0
445,1,1,1,4,285.0,0,0,0,0,1,0,0,0,0,1,1,0,0
446,1,3,2,3,1100.5,0,1,1,1,1,0,0,0,0,1,1,0,0
447,1,1,1,4,1034.75,1,1,1,1,1,0,0,0,1,0,0,1,0
448,1,1,1,4,1113.25,0,0,1,0,0,1,0,1,0,0,0,0,1
449,1,2,1,4,1262.25,0,1,1,0,1,0,0,1,0,0,1,0,0
450,1,1,1,5,1159.0,0,1,0,1,0,1,0,1,0,0,1,0,0
451,1,1,1,3,980.0,0,0,0,0,0,0,1,0,0,1,0,0,1
452,1,1,1,6,1085.5,0,0,0,1,1,0,0,0,0,1,0,1,0
453,2,1,1,2,812.25,0,0,0,0,0,1,0,0,1,0,1,0,0
455,1,3,1,3,1055.5,0,1,0,0,0,1,0,0,1,0,0,1,0
456,1,2,2,2,941.25,0,1,0,1,0,1,0,0,1,0,0,0,1
457,1,2,1,2,1005.0,0,0,0,1,1,0,0,0,1,0,0,1,0
458,1,2,1,4,1066.25,0,1,1,1,1,0,0,0,0,1,0,1,0
459,1,2,1,3,1452.25,0,0,0,1,0,0,1,0,0,1,1,0,0
461,2,3,1,3,781.0,0,1,0,0,0,0,1,1,0,0,0,1,0
462,1,1,1,3,900.75,0,0,0,1,1,0,0,0,1,0,0,1,0
463,1,2,2,4,1135.0,0,0,0,0,1,0,0,0,0,1,1,0,0
464,1,3,1,3,1054.25,0,0,0,1,0,1,0,0,0,1,0,0,1
465,1,2,1,4,1191.5,0,1,0,0,1,0,0,0,0,1,0,1,0
466,1,3,1,4,938.25,1,0,0,0,0,1,0,0,0,1,0,1,0
467,1,2,1,3,794.75,0,0,1,1,0,0,1,0,0,1,1,0,0
468,1,3,1,4,983.25,0,0,1,1,0,1,0,0,0,1,0,0,1
469,1,1,1,4,672.5,0,0,1,0,0,0,1,0,0,1,0,1,0
470,1,3,1,5,956.25,0,1,0,0,0,0,1,0,0,1,1,0,0
471,1,2,1,5,1179.0,0,1,0,0,0,0,1,0,1,0,0,0,1
472,1,1,1,3,1168.0,0,0,0,1,1,0,0,0,0,1,0,0,1
473,1,3,1,4,974.0,0,1,0,1,0,0,1,1,0,0,1,0,0
474,1,2,1,3,1071.75,0,0,0,1,1,0,0,0,1,0,0,0,1
475,1,3,1,5,1164.5,0,0,0,1,1,0,0,0,0,1,0,0,1
476,1,1,1,3,806.75,0,0,0,1,0,1,0,1,0,0,0,1,0
477,2,2,1,3,1054.75,1,1,0,1,1,0,0,0,0,1,1,0,0
478,2,1,1,2,1229.5,0,0,0,0,0,1,0,1,0,0,0,1,0
479,1,2,1,4,1122.0,0,1,0,1,1,0,0,0,0,1,0,0,1
480,2,1,1,5,832.25,0,0,0,1,1,0,0,0,0,1,0,0,1
481,1,1,3,1,822.0,0,0,0,0,0,0,1,0,0,1,1,0,0
482,1,3,1,2,751.0,0,0,0,1,0,0,1,0,1,0,0,0,1
483,1,3,2,4,1449.5,0,1,0,0,1,0,0,1,0,0,0,0,1
484,1,2,1,2,1018.75,0,0,0,1,0,0,1,1,0,0,0,0,1
485,1,2,1,2,1262.75,0,1,0,0,0,1,0,1,0,0,0,0,1
486,2,3,1,6,1388.0,0,0,0,1,0,1,0,1,0,0,0,0,1
487,1,3,1,5,770.0,0,1,1,1,0,1,0,1,0,0,0,0,1
488,2,2,1,3,1357.25,0,0,0,1,0,0,1,0,1,0,1,0,0
489,2,3,1,5,1131.5,0,0,0,1,0,0,1,0,0,1,1,0,0
490,1,2,1,3,831.5,0,0,1,0,1,0,0,0,0,1,0,1,0
491,1,2,1,3,1032.75,0,1,1,0,1,0,0,0,0,1,0,0,1
492,1,3,1,2,288.25,0,0,0,0,1,0,0,0,1,0,0,1,0
493,1,2,2,4,709.0,0,0,0,0,0,0,1,0,0,1,0,1,0
494,1,1,1,2,612.75,1,1,0,1,0,0,1,0,0,1,1,0,0
495,1,1,3,4,1220.0,0,0,0,1,1,0,0,0,0,1,0,1,0
496,2,2,1,4,1153.75,0,0,0,0,1,0,0,0,0,1,1,0,0
497,2,3,1,3,1045.5,0,1,1,1,1,0,0,1,0,0,1,0,0
498,1,2,1,3,1083.0,0,0,0,1,0,1,0,0,0,1,0,0,1
499,1,2,2,2,1070.75,0,0,0,1,0,1,0,0,0,1,0,1,0
500,2,2,2,3,886.25,0,0,0,1,0,1,0,0,1,0,0,1,0
501,2,1,1,3,259.0,0,0,0,0,0,1,0,0,1,0,0,1,0
502,1,2,1,1,1215.75,1,1,0,0,0,0,1,0,1,0,0,1,0
503,1,2,1,3,258.75,0,1,0,1,1,0,0,0,0,1,0,0,1
504,2,4,1,4,1056.25,0,1,0,1,1,0,0,1,0,0,1,0,0
505,1,2,1,5,845.0,0,1,0,0,0,1,0,1,0,0,0,0,1
506,1,1,2,4,444.75,0,0,1,1,0,1,0,0,0,1,1,0,0
507,2,2,1,4,663.0,0,0,0,1,1,0,0,0,0,1,0,0,1
508,1,2,1,4,820.0,0,0,0,1,1,0,0,0,1,0,1,0,0
509,2,1,1,3,947.75,0,0,0,0,0,0,1,0,0,1,1,0,0
510,1,2,2,3,1466.75,0,0,0,0,0,1,0,0,0,1,0,1,0
511,1,3,1,5,1405.0,0,1,0,0,1,0,0,0,1,0,0,1,0
512,2,2,1,4,1687.25,0,1,0,0,0,0,1,0,1,0,0,1,0
513,1,2,1,2,977.75,0,1,0,1,0,0,1,0,0,1,1,0,0
514,1,1,1,4,1293.5,0,0,0,0,0,0,1,0,0,1,0,0,1
515,1,3,1,4,1035.25,0,1,1,1,1,0,0,0,0,1,0,0,1
516,1,3,2,2,973.0,0,1,0,0,0,0,1,0,1,0,1,0,0
518,2,2,1,3,1027.75,0,0,0,1,1,0,0,0,0,1,0,1,0
519,1,1,1,4,764.75,0,1,0,0,1,0,0,1,0,0,1,0,0
520,2,2,1,4,1046.75,0,1,0,0,0,0,1,0,0,1,0,0,1
522,1,1,1,3,1325.75,0,1,0,0,0,1,0,0,0,1,1,0,0
523,1,1,1,4,865.25,0,1,0,1,0,0,1,0,0,1,0,0,1
524,2,1,1,3,977.0,0,0,0,1,1,0,0,0,1,0,0,0,1
525,1,2,1,3,753.75,0,1,0,0,1,0,0,1,0,0,0,1,0
526,1,4,1,3,1008.75,0,0,1,0,1,0,0,0,0,1,0,0,1
528,1,2,1,2,1016.5,0,0,0,0,0,0,1,1,0,0,1,0,0
529,2,2,2,6,1039.0,0,1,0,1,1,0,0,0,0,1,0,1,0
530,1,2,1,3,1252.0,0,1,0,1,0,0,1,0,0,1,0,0,1
531,1,1,2,4,816.75,0,1,0,1,1,0,0,0,0,1,0,0,1
532,1,1,1,4,1066.0,0,0,0,1,0,0,1,0,0,1,0,1,0
533,2,2,1,3,1097.5,1,1,1,1,0,1,0,0,1,0,0,1,0
534,1,2,1,4,1014.5,0,0,0,0,1,0,0,0,1,0,0,1,0
535,2,1,1,2,1174.0,0,0,0,1,0,0,1,1,0,0,1,0,0
536,1,1,1,4,817.0,0,0,0,1,0,0,1,0,0,1,1,0,0
537,1,2,1,3,986.75,0,0,0,1,0,0,1,1,0,0,0,1,0
538,2,1,1,3,920.25,0,0,0,1,0,0,1,0,0,1,1,0,0
539,1,2,1,4,715.75,0,0,0,0,1,0,0,0,0,1,0,0,1
541,1,1,1,5,1245.5,0,1,0,1,1,0,0,1,0,0,0,1,0
542,1,1,1,2,1173.5,0,1,0,1,0,0,1,0,0,1,1,0,0
543,1,1,1,5,1007.25,0,0,1,0,1,0,0,1,0,0,0,1,0
544,1,1,1,5,308.0,0,1,0,0,0,0,1,0,0,1,1,0,0
545,1,3,1,3,330.25,0,0,0,1,1,0,0,0,1,0,0,0,1
546,1,2,1,4,370.25,0,0,0,0,0,1,0,1,0,0,0,1,0
547,1,2,1,4,946.5,0,1,0,0,1,0,0,1,0,0,0,0,1
548,1,1,1,5,1028.75,0,0,1,0,0,0,1,0,0,1,0,1,0
549,1,1,1,5,274.0,0,1,0,1,0,1,0,0,1,0,1,0,0
550,2,2,1,4,1021.0,0,0,0,1,1,0,0,0,1,0,1,0,0
551,1,2,1,6,255.25,0,1,0,1,0,0,1,1,0,0,1,0,0
552,1,2,1,4,1101.0,0,1,0,0,0,1,0,1,0,0,0,0,1
553,1,3,1,2,896.75,0,1,0,0,0,1,0,0,1,0,1,0,0
554,1,1,1,4,898.75,0,1,1,0,1,0,0,0,0,1,1,0,0
555,1,2,1,4,1070.0,1,1,0,0,1,0,0,0,0,1,1,0,0
556,2,3,2,4,1037.25,0,1,0,0,0,1,0,0,0,1,0,1,0
557,1,3,1,2,1258.75,0,1,0,1,0,0,1,0,1,0,1,0,0
558,1,2,2,5,1351.5,0,0,0,1,1,0,0,1,0,0,0,0,1
559,1,3,1,3,1166.75,0,0,1,1,0,1,0,0,1,0,0,1,0
560,1,2,2,5,303.0,0,0,0,0,0,0,1,0,1,0,0,0,1
561,1,2,1,3,976.0,0,0,0,1,0,1,0,0,1,0,1,0,0
562,2,2,1,4,960.75,0,1,0,1,0,0,1,0,1,0,0,1,0
563,3,1,2,4,1000.25,0,0,0,1,0,1,0,0,1,0,0,1,0
564,1,2,2,5,1053.0,0,1,0,1,0,1,0,0,0,1,0,1,0
565,1,2,1,4,912.5,0,0,1,1,0,0,1,0,0,1,0,1,0
566,1,1,1,4,259.5,0,0,0,1,0,1,0,0,0,1,0,1,0
567,1,1,1,4,1232.5,0,0,0,1,0,0,1,1,0,0,0,0,1
569,1,2,1,5,1058.25,0,1,1,1,0,1,0,0,0,1,0,1,0
570,1,1,2,4,939.75,0,0,0,1,0,0,1,0,0,1,1,0,0
571,1,2,2,5,1059.25,0,0,0,0,1,0,0,0,0,1,0,1,0
572,1,1,1,5,1042.25,0,0,0,1,0,1,0,0,0,1,1,0,0
573,2,2,1,2,755.75,0,0,0,0,1,0,0,0,1,0,0,1,0
574,1,4,1,4,1110.5,0,1,1,0,1,0,0,1,0,0,0,1,0
575,1,2,1,5,997.75,0,0,0,1,0,0,1,0,1,0,1,0,0
576,2,3,1,4,945.25,0,1,0,1,1,0,0,1,0,0,0,1,0
577,2,2,1,3,895.0,0,1,0,1,0,0,1,0,0,1,0,0,1
578,1,2,2,4,1004.75,0,0,0,1,1,0,0,0,1,0,0,0,1
579,1,2,1,3,1210.5,0,1,0,1,0,0,1,0,1,0,1,0,0
580,1,2,2,3,953.75,0,1,0,0,0,1,0,0,1,0,0,1,0
581,1,3,1,6,930.5,0,1,0,1,1,0,0,0,1,0,0,0,1
582,2,3,1,3,1045.75,0,0,0,0,1,0,0,0,0,1,0,0,1
583,1,2,1,2,341.5,0,1,0,1,0,1,0,0,0,1,0,0,1
584,1,2,1,3,687.0,0,0,0,1,1,0,0,1,0,0,1,0,0
585,1,1,1,4,1223.0,0,0,0,0,0,0,1,0,1,0,1,0,0
586,2,2,1,4,620.5,0,0,0,1,0,1,0,0,1,0,0,0,1
587,1,2,1,2,1126.25,1,1,0,1,0,0,1,1,0,0,0,1,0
588,2,2,1,3,956.5,0,0,0,1,1,0,0,0,0,1,0,1,0
589,1,3,1,1,251.75,0,0,0,1,0,0,1,0,0,1,0,1,0
590,2,2,1,3,1241.75,0,0,1,1,1,0,0,0,1,0,0,1,0
592,1,2,1,3,1285.25,0,1,1,0,1,0,0,1,0,0,1,0,0
593,1,2,1,2,1062.0,0,1,1,1,0,1,0,1,0,0,0,1,0
594,2,2,1,4,1141.25,0,0,0,0,0,1,0,1,0,0,1,0,0
595,2,2,2,3,1133.5,0,0,1,1,0,1,0,0,0,1,1,0,0
596,1,1,1,4,1335.75,0,1,0,1,1,0,0,1,0,0,0,1,0
598,1,2,2,2,1098.25,0,1,0,1,0,1,0,0,0,1,1,0,0
599,1,2,1,2,1308.0,0,0,0,1,0,0,1,0,0,1,0,0,1
600,1,2,1,4,1292.25,0,1,0,0,1,0,0,1,0,0,0,1,0
601,1,2,1,2,1147.25,0,0,0,1,1,0,0,1,0,0,0,0,1
602,1,2,1,4,1035.25,0,0,0,0,0,1,0,0,1,0,0,1,0
603,1,1,1,3,850.75,0,1,0,1,1,0,0,0,1,0,0,1,0
604,1,1,1,3,675.25,0,0,0,1,1,0,0,0,0,1,0,0,1
606,1,2,1,5,840.25,0,1,1,1,0,0,1,0,0,1,0,1,0
608,1,2,1,2,1422.75,0,1,0,0,0,1,0,0,1,0,0,1,0
609,1,2,2,3,735.75,0,0,0,1,0,0,1,0,0,1,1,0,0
610,1,1,1,5,825.5,1,1,1,0,0,0,1,0,1,0,0,1,0
611,2,3,1,4,843.0,0,1,0,1,1,0,0,0,1,0,0,1,0
612,2,3,1,3,1006.75,0,1,0,1,1,0,0,1,0,0,0,0,1
613,1,1,1,4,1155.0,0,1,0,1,1,0,0,0,0,1,0,1,0
614,1,2,1,4,1045.5,0,1,0,0,0,1,0,0,0,1,0,0,1
615,1,2,1,3,1033.25,0,1,0,1,1,0,0,0,0,1,0,1,0
616,2,2,1,5,342.5,0,1,0,1,0,1,0,0,0,1,0,0,1
617,2,1,1,3,833.75,0,0,0,1,1,0,0,0,0,1,0,1,0
618,1,1,2,5,259.25,1,1,0,1,1,0,0,1,0,0,0,1,0
619,1,1,1,4,1154.75,0,0,0,1,1,0,0,0,1,0,0,0,1
620,2,3,1,3,732.75,0,1,0,1,0,1,0,0,1,0,1,0,0
621,1,1,1,2,979.0,0,0,0,0,1,0,0,0,0,1,0,0,1
622,1,2,1,5,1092.0,0,1,0,1,0,0,1,0,0,1,1,0,0
623,2,1,1,3,1082.25,0,1,0,1,0,1,0,1,0,0,0,1,0
624,1,2,1,3,928.5,0,1,0,1,0,0,1,0,0,1,0,0,1
625,1,2,1,3,985.75,1,1,0,0,1,0,0,1,0,0,0,0,1
626,1,2,1,4,1091.25,0,0,0,0,1,0,0,0,1,0,0,1,0
627,2,1,2,6,961.5,0,1,0,0,0,0,1,1,0,0,0,0,1
628,1,2,1,5,1492.0,0,0,0,0,0,1,0,1,0,0,1,0,0
629,1,1,1,4,1206.5,0,1,0,1,0,0,1,0,0,1,1,0,0
630,1,2,2,4,869.5,0,1,0,0,1,0,0,0,1,0,1,0,0
631,2,2,1,5,955.75,1,1,0,1,0,0,1,0,0,1,0,1,0
632,2,2,1,4,831.5,0,1,1,0,1,0,0,0,1,0,0,1,0
633,2,3,2,4,1351.0,0,1,0,0,1,0,0,0,0,1,1,0,0
634,1,2,2,4,1124.0,1,1,0,1,1,0,0,0,0,1,0,1,0
635,1,2,1,4,1143.5,0,1,0,1,0,0,1,0,0,1,1,0,0
637,1,1,1,5,1014.25,1,1,0,1,1,0,0,0,0,1,0,0,1
638,1,1,1,4,1034.75,0,0,0,1,0,0,1,1,0,0,0,0,1
639,2,2,1,3,1074.75,1,1,1,1,1,0,0,0,0,1,0,1,0
640,2,3,1,2,1611.75,0,0,0,1,0,1,0,1,0,0,0,0,1
642,2,3,1,3,1177.75,0,1,0,1,1,0,0,0,0,1,0,0,1
643,2,3,1,4,1169.5,0,0,0,1,0,1,0,0,0,1,0,0,1
644,1,2,1,2,1301.25,0,0,0,0,1,0,0,0,0,1,0,1,0
645,1,3,2,3,1403.25,0,0,1,1,1,0,0,0,0,1,1,0,0
646,3,1,1,2,1113.0,0,0,0,1,0,0,1,1,0,0,1,0,0
647,2,1,1,3,1175.25,0,0,1,0,0,0,1,0,1,0,0,1,0
648,2,2,1,3,1133.75,0,1,0,1,1,0,0,0,0,1,1,0,0
650,1,2,1,2,1343.0,0,1,0,1,0,1,0,1,0,0,0,0,1
651,1,3,1,3,931.0,0,0,0,1,0,0,1,0,0,1,1,0,0
652,1,1,2,5,1000.25,0,0,0,0,1,0,0,0,0,1,0,0,1
653,1,1,1,3,1015.75,1,1,0,1,0,0,1,1,0,0,0,1,0
654,1,2,1,3,931.5,0,0,0,1,1,0,0,0,0,1,0,0,1
655,1,1,1,4,1376.25,0,1,0,1,0,1,0,0,0,1,0,0,1
656,2,1,1,6,1186.25,0,0,0,0,1,0,0,1,0,0,1,0,0
657,1,2,2,3,970.75,1,1,0,0,0,0,1,0,1,0,0,1,0
658,1,1,1,4,1172.0,0,1,1,1,1,0,0,0,0,1,1,0,0
659,2,1,1,3,1085.0,0,1,0,1,0,1,0,0,0,1,0,0,1
660,2,2,1,4,1084.0,1,0,0,1,0,1,0,0,1,0,0,1,0
662,1,1,2,4,1664.25,0,1,0,0,1,0,0,1,0,0,1,0,0
663,1,2,2,2,1021.5,0,0,1,0,1,0,0,0,1,0,0,0,1
664,1,2,1,3,1047.75,0,1,0,0,0,1,0,1,0,0,1,0,0
665,1,3,2,4,984.5,0,0,1,1,0,1,0,1,0,0,0,0,1
666,1,2,1,6,1489.25,0,1,1,1,0,0,1,0,0,1,0,1,0
667,1,2,1,3,678.25,0,0,0,0,0,0,1,0,0,1,0,1,0
668,3,2,1,3,964.0,0,1,0,1,0,1,0,0,1,0,0,1,0
670,1,2,1,4,951.25,0,0,1,1,0,1,0,0,0,1,0,1,0
671,1,2,1,4,987.25,0,1,0,1,0,0,1,0,1,0,0,1,0
672,1,1,1,3,1087.75,0,0,0,1,0,0,1,0,0,1,0,0,1
673,1,1,1,4,249.0,0,0,0,1,1,0,0,0,0,1,0,1,0
674,1,1,1,4,903.0,0,0,0,1,0,1,0,0,0,1,0,0,1
675,1,2,2,4,1023.5,0,0,0,0,0,0,1,0,0,1,0,0,1
676,1,1,1,3,959.75,0,0,0,1,1,0,0,1,0,0,0,0,1
677,1,2,1,1,892.75,0,1,0,0,0,0,1,0,0,1,0,0,1
678,2,3,1,3,268.0,0,0,0,0,0,1,0,1,0,0,0,0,1
679,1,3,1,3,1073.5,0,1,0,0,0,1,0,0,0,1,0,1,0
680,1,1,2,4,1127.75,0,1,0,1,1,0,0,0,0,1,1,0,0
681,1,1,1,3,308.0,0,1,0,1,0,1,0,0,0,1,0,1,0
682,1,2,1,4,671.0,0,1,0,1,0,1,0,0,0,1,1,0,0
683,1,1,2,2,758.75,0,1,0,1,0,0,1,0,0,1,0,1,0
684,3,2,1,4,1228.0,0,1,0,1,0,0,1,0,0,1,0,0,1
685,1,2,1,4,655.75,0,0,0,1,0,0,1,0,1,0,0,1,0
687,1,2,1,2,1219.75,0,1,0,0,0,0,1,0,0,1,1,0,0
688,1,2,2,5,1312.5,0,1,0,1,0,0,1,1,0,0,0,0,1
689,1,2,1,5,844.0,0,1,1,1,0,0,1,1,0,0,1,0,0
690,1,2,1,4,288.5,0,1,0,1,1,0,0,0,0,1,0,0,1
691,1,1,1,3,954.75,0,1,0,1,1,0,0,1,0,0,0,1,0
692,1,1,2,3,1195.5,0,1,0,1,0,0,1,0,0,1,0,1,0
693,1,2,1,3,850.5,0,0,0,1,0,0,1,0,0,1,0,1,0
694,1,2,1,3,1139.0,0,0,0,1,1,0,0,0,0,1,0,0,1
695,2,1,2,3,825.25,0,0,0,1,0,0,1,0,1,0,1,0,0
696,2,2,1,4,1065.25,0,1,0,1,0,1,0,0,0,1,0,1,0
697,2,2,1,4,926.5,0,1,1,0,1,0,0,0,0,1,0,0,1
698,1,2,1,3,962.25,0,1,0,0,0,0,1,0,0,1,1,0,0
699,1,1,1,3,642.5,0,1,0,1,0,1,0,0,1,0,1,0,0
700,1,2,2,5,1245.75,0,1,0,1,1,0,0,1,0,0,0,1,0
701,1,3,1,3,927.75,0,1,0,1,0,0,1,0,0,1,1,0,0
702,1,1,1,5,1149.25,0,0,0,0,0,1,0,0,0,1,1,0,0
703,1,2,1,4,893.25,0,1,0,1,1,0,0,1,0,0,0,0,1
704,1,2,1,5,1004.75,0,1,0,1,0,1,0,0,0,1,0,0,1
705,1,1,1,5,932.0,0,1,0,1,1,0,0,1,0,0,0,0,1
706,1,4,1,4,947.0,0,1,0,1,1,0,0,0,0,1,1,0,0
707,1,2,1,4,841.5,0,0,1,0,0,0,1,1,0,0,1,0,0
708,1,2,1,3,247.75,0,0,0,1,0,0,1,1,0,0,0,0,1
709,1,3,1,3,305.75,0,0,0,0,1,0,0,0,0,1,0,1,0
710,1,3,1,3,978.75,1,1,0,0,0,1,0,0,0,1,1,0,0
711,1,2,1,4,1232.75,0,1,0,1,1,0,0,0,0,1,0,0,1
712,1,2,1,3,719.5,0,1,0,0,0,0,1,0,0,1,0,1,0
713,1,4,1,3,1349.75,0,1,0,1,0,0,1,0,0,1,0,1,0
714,2,2,1,4,1221.25,0,1,0,1,0,1,0,1,0,0,0,1,0
715,1,2,1,4,927.5,0,0,0,1,1,0,0,0,1,0,0,1,0
716,1,3,1,4,240.0,0,0,0,0,1,0,0,1,0,0,0,1,0
717,1,3,2,4,350.75,0,1,0,1,0,1,0,0,1,0,1,0,0
718,1,2,1,2,932.75,0,1,0,0,1,0,0,0,0,1,1,0,0
719,1,1,1,3,980.0,0,0,0,0,0,1,0,0,0,1,0,0,1
720,1,2,1,3,259.75,1,0,0,0,0,0,1,0,0,1,0,1,0
721,2,1,2,4,280.25,0,0,0,1,0,0,1,1,0,0,0,0,1
722,1,2,1,3,1193.75,0,1,0,0,0,1,0,0,0,1,0,0,1
723,1,1,2,2,1067.75,0,1,0,1,1,0,0,0,1,0,0,0,1
724,1,2,1,5,1542.0,0,1,0,0,0,1,0,0,0,1,1,0,0
725,1,1,2,5,947.0,0,1,0,0,0,1,0,0,0,1,0,1,0
726,2,2,1,3,738.75,0,1,0,0,0,0,1,0,0,1,0,0,1
727,1,2,1,5,1153.75,0,0,1,0,1,0,0,0,0,1,0,0,1
728,2,2,1,5,755.5,0,1,0,1,0,0,1,0,0,1,0,0,1
